Date,IDEV
2021-11-11,60.29880142211914
2021-11-12,60.70656967163086
2021-11-15,60.5677604675293
2021-11-16,60.42026138305664
2021-11-17,60.29880142211914
2021-11-18,60.37688064575195
2021-11-19,59.84764862060547
2021-11-22,59.44853973388672
2021-11-23,59.396488189697266
2021-11-24,59.075469970703125
2021-11-26,57.548484802246094
2021-11-29,57.79141616821289
2021-11-30,57.25349426269531
2021-12-01,56.79365158081055
2021-12-02,57.531124114990234
2021-12-03,57.23614501953125
2021-12-06,57.81743621826172
2021-12-07,59.0581169128418
2021-12-08,59.11017608642578
2021-12-09,58.572265625
2021-12-10,58.68504333496094
2021-12-13,58.02009201049805
2021-12-14,57.720237731933594
2021-12-15,58.4257698059082
2021-12-16,58.46986389160156
2021-12-17,57.78197479248047
2021-12-20,57.56150436401367
2021-12-21,58.28465270996094
2021-12-22,58.893165588378906
2021-12-23,59.228294372558594
2021-12-27,59.73979568481445
2021-12-28,59.78389358520508
2021-12-29,59.7574348449707
2021-12-30,59.643531799316406
2021-12-31,59.65235900878906
2022-01-03,60.040855407714844
2022-01-04,60.2086296081543
2022-01-05,59.65235900878906
2022-01-06,59.405128479003906
2022-01-07,59.59054183959961
2022-01-10,59.03428268432617
2022-01-11,59.73182678222656
2022-01-12,60.349884033203125
2022-01-13,59.934898376464844
2022-01-14,59.802459716796875
2022-01-18,59.02546691894531
2022-01-19,58.937156677246094
2022-01-20,58.557498931884766
2022-01-21,57.73634338378906
2022-01-24,57.100616455078125
2022-01-25,56.844566345214844
2022-01-26,56.63265609741211
2022-01-27,56.279476165771484
2022-01-28,56.48255157470703
2022-01-31,57.40083312988281
2022-02-01,57.965911865234375
2022-02-02,58.442710876464844
2022-02-03,57.550926208496094
2022-02-04,57.63038635253906
2022-02-07,57.745182037353516
2022-02-08,58.018898010253906
2022-02-09,58.95481872558594
2022-02-10,58.22196960449219
2022-02-11,57.4096565246582
2022-02-14,57.08296203613281
2022-02-15,58.03656005859375
2022-02-16,58.257293701171875
2022-02-17,57.347843170166016
2022-02-18,57.01232147216797
2022-02-22,56.34128189086914
2022-02-23,55.8909797668457
2022-02-24,55.166954040527344
2022-02-25,56.63265609741211
2022-02-28,55.69672775268555
2022-03-01,54.59303665161133
2022-03-02,55.3082275390625
2022-03-03,54.354637145996094
2022-03-04,52.95073699951172
2022-03-07,51.41439437866211
2022-03-08,51.74992752075195
2022-03-09,53.78071594238281
2022-03-10,53.18913650512695
2022-03-11,52.668190002441406
2022-03-14,53.003719329833984
2022-03-15,53.515830993652344
2022-03-16,55.29939270019531
2022-03-17,55.8115119934082
2022-03-18,56.33245086669922
2022-03-21,56.06756591796875
2022-03-22,56.59733200073242
2022-03-23,55.908634185791016
2022-03-24,56.314796447753906
2022-03-25,56.41191864013672
2022-03-28,56.20883560180664
2022-03-29,57.321353912353516
2022-03-30,57.08296203613281
2022-03-31,56.182350158691406
2022-04-01,56.65031814575195
2022-04-04,56.915199279785156
2022-04-05,56.20883560180664
2022-04-06,55.52013397216797
2022-04-07,55.59960174560547
2022-04-08,55.64374542236328
2022-04-11,55.05216598510742
2022-04-12,54.663665771484375
2022-04-13,55.29939270019531
2022-04-14,55.04334259033203
2022-04-18,54.79611587524414
2022-04-19,55.02568054199219
2022-04-20,55.440673828125
2022-04-21,54.769622802734375
2022-04-22,53.75422668457031
2022-04-25,53.524658203125
2022-04-26,52.067779541015625
2022-04-27,52.306190490722656
2022-04-28,53.07435607910156
2022-04-29,52.38565444946289
2022-05-02,52.19139862060547
2022-05-03,52.61521911621094
2022-05-04,53.56880187988281
2022-05-05,51.855873107910156
2022-05-06,51.30844497680664
2022-05-09,49.683807373046875
2022-05-10,49.931034088134766
2022-05-11,49.7191276550293
2022-05-12,49.50722122192383
2022-05-13,50.902286529541016
2022-05-16,51.06121826171875
2022-05-17,51.9794921875
2022-05-18,50.77867126464844
2022-05-19,51.29961395263672
2022-05-20,51.56450653076172
2022-05-23,52.43862533569336
2022-05-24,52.27086639404297
2022-05-25,52.31501770019531
2022-05-26,52.90658950805664
2022-05-27,53.515830993652344
2022-05-31,53.29509353637695
2022-06-01,52.81829833984375
2022-06-02,53.88666534423828
2022-06-03,53.08318328857422
2022-06-06,53.33924102783203
2022-06-07,53.53348922729492
2022-06-08,52.809471130371094
2022-06-09,51.68727493286133
2022-06-10,50.44440460205078
2022-06-13,48.742210388183594
2022-06-14,48.246864318847656
2022-06-15,49.120479583740234
2022-06-16,47.97667694091797
2022-06-17,47.72449493408203
2022-06-21,48.51705551147461
2022-06-22,48.13878631591797
2022-06-23,47.99468994140625
2022-06-24,49.363651275634766
2022-06-27,49.24656295776367
2022-06-28,48.94034957885742
2022-06-29,48.688175201416016
2022-06-30,48.39997100830078
2022-07-01,48.526065826416016
2022-07-05,47.490333557128906
2022-07-06,47.51735305786133
2022-07-07,48.2648811340332
2022-07-08,48.36394500732422
2022-07-11,47.58039855957031
2022-07-12,47.526363372802734
2022-07-13,47.472320556640625
2022-07-14,46.7428092956543
2022-07-15,47.45430374145508
2022-07-18,47.73350524902344
2022-07-19,48.99439239501953
2022-07-20,48.78723907470703
2022-07-21,49.30060577392578
2022-07-22,49.16551208496094
2022-07-25,49.5707893371582
2022-07-26,48.89532470703125
2022-07-27,50.00309753417969
2022-07-28,50.345340728759766
2022-07-29,51.02981948852539
2022-08-01,50.99378967285156
2022-08-02,50.24626922607422
2022-08-03,50.54347610473633
2022-08-04,50.813663482666016
2022-08-05,50.4263916015625
2022-08-08,50.62453079223633
2022-08-09,50.33633041381836
2022-08-10,51.525169372558594
2022-08-11,51.57920837402344
2022-08-12,51.939456939697266
2022-08-15,51.624237060546875
2022-08-16,51.64224624633789
2022-08-17,51.20094299316406
2022-08-18,51.04782485961914
2022-08-19,50.327327728271484
2022-08-22,49.453712463378906
2022-08-23,49.534767150878906
2022-08-24,49.669864654541016
2022-08-25,50.21023941040039
2022-08-26,48.85929870605469
2022-08-29,48.77823257446289
2022-08-30,48.3819580078125
2022-08-31,48.03971481323242
2022-09-01,47.38225173950195
2022-09-02,47.1120719909668
2022-09-06,46.958961486816406
2022-09-07,47.37324905395508
2022-09-08,47.49934005737305
2022-09-09,48.7061882019043
2022-09-12,49.34563446044922
2022-09-13,47.66144943237305
2022-09-14,47.86859893798828
2022-09-15,47.40927505493164
2022-09-16,47.085044860839844
2022-09-19,47.28318405151367
2022-09-20,46.42758560180664
2022-09-21,45.85118103027344
2022-09-22,45.662052154541016
2022-09-23,44.13097381591797
2022-09-26,43.455501556396484
2022-09-27,43.230342864990234
2022-09-28,44.230045318603516
2022-09-29,43.65364074707031
2022-09-30,43.50954055786133
2022-10-03,44.527252197265625
2022-10-04,46.22044372558594
2022-10-05,45.64403533935547
2022-10-06,44.878501892089844
2022-10-07,44.139976501464844
2022-10-10,43.87879943847656
2022-10-11,43.36544418334961
2022-10-12,43.239341735839844
2022-10-13,44.18501281738281
2022-10-14,43.455501556396484
2022-10-17,44.527252197265625
2022-10-18,44.84247589111328
2022-10-19,44.2930908203125
2022-10-20,44.19401931762695
2022-10-21,45.00458908081055
2022-10-24,45.00458908081055
2022-10-25,45.959259033203125
2022-10-26,46.47262191772461
2022-10-27,46.1303825378418
2022-10-28,46.49964141845703
2022-10-31,46.085350036621094
2022-11-01,46.490631103515625
2022-11-02,45.75211715698242
2022-11-03,45.4008674621582
2022-11-04,47.094058990478516
2022-11-07,47.310211181640625
2022-11-08,47.79655075073242
2022-11-09,47.06703186035156
2022-11-10,49.70589065551758
2022-11-11,50.705589294433594
2022-11-14,50.14719772338867
2022-11-15,50.45341491699219
2022-11-16,50.28229522705078
2022-11-17,50.24626922607422
2022-11-18,50.345340728759766
2022-11-21,49.9400520324707
2022-11-22,50.705589294433594
2022-11-23,51.245975494384766
2022-11-25,51.47113037109375
2022-11-28,50.795658111572266
2022-11-29,50.85869598388672
2022-11-30,51.768333435058594
2022-12-01,52.20063781738281
2022-12-02,52.16461181640625
2022-12-05,51.417091369628906
2022-12-06,51.09286117553711
2022-12-07,51.10186767578125
2022-12-08,51.33603286743164
2022-12-09,51.39907455444336
2022-12-12,51.51615524291992
2022-12-13,52.25266647338867
2022-12-14,52.198307037353516
2022-12-15,50.893802642822266
2022-12-16,50.44990539550781
2022-12-19,50.29590606689453
2022-12-20,50.49520492553711
2022-12-21,51.011573791503906
2022-12-22,50.612972259521484
2022-12-23,50.794151306152344
2022-12-27,50.902862548828125
2022-12-28,50.37744140625
2022-12-29,51.183692932128906
2022-12-30,50.712623596191406
2023-01-03,51.02968978881836
2023-01-04,51.72723388671875
2023-01-05,51.1927490234375
2023-01-06,52.506309509277344
2023-01-09,52.71467590332031
2023-01-10,52.84150314331055
2023-01-11,53.194801330566406
2023-01-12,54.01918411254883
2023-01-13,54.290950775146484
2023-01-17,54.48118591308594
2023-01-18,54.25471496582031
2023-01-19,54.20941925048828
2023-01-20,54.72578430175781
2023-01-23,54.95226287841797
2023-01-24,54.925086975097656
2023-01-25,55.23309326171875
2023-01-26,55.32368469238281
2023-01-27,55.242149353027344
2023-01-30,54.85261535644531
2023-01-31,55.23309326171875
2023-02-01,55.65886306762695
2023-02-02,55.640750885009766
2023-02-03,55.07002639770508
2023-02-06,54.535545349121094
2023-02-07,55.006614685058594
2023-02-08,54.698604583740234
2023-02-09,54.743900299072266
2023-02-10,54.55366516113281
2023-02-13,55.05190658569336
2023-02-14,55.14249801635742
2023-02-15,54.89790725708008
2023-02-16,54.60801696777344
2023-02-17,54.68954849243164
2023-02-21,54.03730010986328
2023-02-22,53.69305419921875
2023-02-23,54.00105667114258
2023-02-24,53.194801330566406
2023-02-27,53.801761627197266
2023-02-28,53.42127990722656
2023-03-01,53.747406005859375
2023-03-02,53.83799743652344
2023-03-03,54.571781158447266
2023-03-06,54.472137451171875
2023-03-07,53.502811431884766
2023-03-08,53.738346099853516
2023-03-09,53.321632385253906
2023-03-10,52.70561599731445
2023-03-13,52.388545989990234
2023-03-14,53.022682189941406
2023-03-15,51.46452713012695
2023-03-16,52.20737075805664
2023-03-17,51.6185302734375
2023-03-20,52.37042999267578
2023-03-21,53.095157623291016
2023-03-22,52.8143196105957
2023-03-23,52.88679504394531
2023-03-24,52.71467590332031
2023-03-27,53.17668533325195
2023-03-28,53.2491569519043
2023-03-29,53.90140914916992
2023-03-30,54.50836181640625
2023-03-31,54.78014373779297
2023-04-03,55.260276794433594
2023-04-04,55.242149353027344
2023-04-05,54.85261535644531
2023-04-06,55.02473068237305
2023-04-10,55.060970306396484
2023-04-11,55.27839279174805
2023-04-12,55.604515075683594
2023-04-13,56.365474700927734
2023-04-14,56.10276412963867
2023-04-17,56.03028869628906
2023-04-18,56.311119079589844
2023-04-19,56.08464050292969
2023-04-20,56.09370040893555
2023-04-21,56.338294982910156
2023-04-24,56.43795394897461
2023-04-25,55.62263107299805
2023-04-26,55.57733154296875
2023-04-27,56.26582336425781
2023-04-28,56.311119079589844
2023-05-01,56.22053146362305
2023-05-02,55.586402893066406
2023-05-03,55.73134231567383
2023-05-04,55.64981460571289
2023-05-05,56.52853775024414
2023-05-08,56.52853775024414
2023-05-09,56.374534606933594
2023-05-10,56.238651275634766
2023-05-11,56.048404693603516
2023-05-12,55.930641174316406
2023-05-15,56.38359451293945
2023-05-16,55.812870025634766
2023-05-17,56.048404693603516
2023-05-18,55.939697265625
2023-05-19,56.22053146362305
2023-05-22,56.238651275634766
2023-05-23,55.459571838378906
2023-05-24,54.68049240112305
2023-05-25,54.50836181640625
2023-05-26,55.01567459106445
2023-05-30,54.49931335449219
2023-05-31,53.982940673828125
2023-06-01,54.771080017089844
2023-06-02,55.522987365722656
2023-06-05,55.22403335571289
2023-06-06,55.68605041503906
2023-06-07,55.14474105834961
2023-06-08,55.67959213256836
2023-06-09,55.64270782470703
2023-06-12,55.854801177978516
2023-06-13,56.39887237548828
2023-06-14,56.56485366821289
2023-06-15,57.12737274169922
2023-06-16,57.016719818115234
2023-06-20,56.24210739135742
2023-06-21,56.3712043762207
2023-06-22,56.00233840942383
2023-06-23,55.12630081176758
2023-06-26,55.24618148803711
2023-06-27,55.67959213256836
2023-06-28,55.7625846862793
2023-06-29,55.68881607055664
2023-06-30,56.36198425292969
2023-07-03,56.36198425292969
2023-07-05,55.7256965637207
2023-07-06,54.73899459838867
2023-07-07,55.264625549316406
2023-07-10,55.421382904052734
2023-07-11,55.919349670410156
2023-07-12,57.00749206542969
2023-07-13,57.86509704589844
2023-07-14,57.55156326293945
2023-07-17,57.48701477050781
2023-07-18,57.892757415771484
2023-07-19,57.86509704589844
2023-07-20,57.60689163208008
2023-07-21,57.66221237182617
2023-07-24,57.55156326293945
2023-07-25,57.68988800048828
2023-07-26,57.855873107910156
2023-07-27,57.62533950805664
2023-07-28,58.04952621459961
2023-07-31,58.04952621459961
2023-08-01,57.394798278808594
2023-08-02,56.34354019165039
2023-08-03,56.14067077636719
2023-08-04,56.32509994506836
2023-08-07,56.79539489746094
2023-08-08,56.3896484375
2023-08-09,56.44498062133789
2023-08-10,56.59252166748047
2023-08-11,56.3066520690918
2023-08-14,56.07611846923828
2023-08-15,55.31072998046875
2023-08-16,54.886539459228516
2023-08-17,54.49923324584961
2023-08-18,54.48079299926758
2023-08-21,54.63755416870117
2023-08-22,54.5545654296875
2023-08-23,55.12630081176758
2023-08-24,54.416236877441406
2023-08-25,54.720550537109375
2023-08-28,55.29228591918945
2023-08-29,56.01156234741211
2023-08-30,56.03001022338867
2023-08-31,55.8455810546875
2023-09-01,55.88246154785156
2023-09-05,55.402950286865234
2023-09-06,55.209285736083984
2023-09-07,54.987979888916016
2023-09-08,54.923423767089844
2023-09-11,55.476715087890625
2023-09-12,55.28306579589844
2023-09-13,55.13552474975586
2023-09-14,55.90090560913086
2023-09-15,55.7625846862793
2023-09-18,55.51360321044922
2023-09-19,55.55049514770508
2023-09-20,55.38450622558594
2023-09-21,54.490013122558594
2023-09-22,54.52690124511719
2023-09-25,54.34246826171875
2023-09-26,53.5863037109375
2023-09-27,53.466426849365234
2023-09-28,53.9090576171875
2023-09-29,53.74306869506836
2023-10-02,52.894691467285156
2023-10-03,52.20307540893555
2023-10-04,52.23996353149414
2023-10-05,52.73792266845703
2023-10-06,53.300437927246094
2023-10-09,53.263545989990234
2023-10-10,53.98283767700195
2023-10-11,54.19492721557617
2023-10-12,53.69696044921875
2023-10-13,53.198997497558594
2023-10-16,53.632408142089844
2023-10-17,53.64162826538086
2023-10-18,52.728702545166016
2023-10-19,52.2952880859375
2023-10-20,51.788108825683594
2023-10-23,51.815765380859375
2023-10-24,52.02786636352539
2023-10-25,51.62211608886719
2023-10-26,51.29014205932617
2023-10-27,51.12415313720703
2023-10-30,51.7696647644043
2023-10-31,51.963314056396484
2023-11-01,52.442832946777344
2023-11-02,53.623191833496094
2023-11-03,54.2502555847168
2023-11-06,53.98283767700195
2023-11-07,53.595523834228516
2023-11-08,53.51253128051758
2023-11-09,53.51253128051758
2023-11-10,53.74306869506836
2023-11-13,53.89061737060547
2023-11-14,55.32917022705078
2023-11-15,55.24618148803711
2023-11-16,55.107852935791016
2023-11-17,55.854801177978516
2023-11-20,56.07611846923828
2023-11-21,55.8455810546875
2023-11-22,55.965457916259766
2023-11-24,56.38042449951172
2023-11-27,56.22366714477539
2023-11-28,56.26976776123047
2023-11-29,56.39887237548828
2023-11-30,56.35276412963867
2023-12-01,57.00749206542969
2023-12-04,56.52797317504883
2023-12-05,56.29743194580078
2023-12-06,56.42653274536133
2023-12-07,56.70318603515625
2023-12-08,56.85994338989258
2023-12-11,56.970603942871094
2023-12-12,56.99827194213867
2023-12-13,57.91120529174805
2023-12-14,58.446048736572266
2023-12-15,57.87431716918945
2023-12-18,58.03107833862305
2023-12-19,58.602813720703125
2023-12-20,57.955848693847656
2023-12-21,58.85337448120117
2023-12-22,59.002960205078125
2023-12-26,59.33018493652344
2023-12-27,59.638710021972656
2023-12-28,59.498470306396484
2023-12-29,59.51716995239258
2024-01-02,58.844024658203125
2024-01-03,58.40460968017578
2024-01-04,58.58224868774414
2024-01-05,58.58224868774414
2024-01-08,59.22734069824219
2024-01-09,58.70378875732422
2024-01-10,59.04035949707031
2024-01-11,58.9655647277832
2024-01-12,59.21799850463867
2024-01-16,58.208274841308594
2024-01-17,57.6192741394043
2024-01-18,58.114784240722656
2024-01-19,58.27372360229492
2024-01-22,58.4420051574707
2024-01-23,58.348514556884766
2024-01-24,58.731834411621094
2024-01-25,58.918819427490234
2024-01-26,59.180599212646484
2024-01-29,59.498470306396484
2024-01-30,59.442378997802734
2024-01-31,59.105804443359375
2024-02-01,59.65740966796875
2024-02-02,59.189945220947266
2024-02-05,58.787933349609375
2024-02-06,59.189945220947266
2024-02-07,59.17124557495117
2024-02-08,59.08710479736328
2024-02-09,59.29278564453125
2024-02-12,59.38628387451172
2024-02-13,58.376564025878906
2024-02-14,59.05905532836914
2024-02-15,59.76024627685547
2024-02-16,59.853736877441406
2024-02-20,60.01268005371094
2024-02-21,60.05942153930664
2024-02-22,60.70452117919922
2024-02-23,60.77931594848633
2024-02-26,60.70452117919922
2024-02-27,60.83540725708008
2024-02-28,60.4614372253418
2024-02-29,60.64842987060547
2024-03-01,61.25612258911133
2024-03-04,61.078495025634766
2024-03-05,60.97564697265625
2024-03-06,61.70488739013672
2024-03-07,62.43412780761719
2024-03-08,62.22843551635742
2024-03-11,61.91057586669922
2024-03-12,62.340633392333984
2024-03-13,62.38738250732422
2024-03-14,61.929264068603516
2024-03-15,61.94797134399414
2024-03-18,61.938621520996094
2024-03-19,62.06015396118164
2024-03-20,62.72394943237305
2024-03-21,62.67720413208008
2024-03-22,62.499576568603516
2024-03-25,62.396724700927734
2024-03-26,62.47152328491211
2024-03-27,62.89223098754883
2024-03-28,62.7613525390625
2024-04-01,62.499576568603516
2024-04-02,62.06950378417969
2024-04-03,62.443477630615234
2024-04-04,61.957313537597656
2024-04-05,62.191043853759766
2024-04-08,62.48086929321289
2024-04-09,62.52761459350586
2024-04-10,61.676841735839844
2024-04-11,61.817081451416016
2024-04-12,60.78866195678711
2024-04-15,60.582984924316406
2024-04-16,59.9659309387207
2024-04-17,60.05007553100586
2024-04-18,59.91918182373047
2024-04-19,59.95657730102539
2024-04-22,60.6016845703125
2024-04-23,61.2374267578125
2024-04-24,61.05044174194336
2024-04-25,60.816715240478516
2024-04-26,61.27482604980469
2024-04-29,61.583351135253906
2024-04-30,60.69517135620117
2024-05-01,60.592323303222656
2024-05-02,61.41506576538086
2024-05-03,61.994712829589844
2024-05-06,62.48086929321289
2024-05-07,62.60240936279297
2024-05-08,62.52761459350586
2024-05-09,63.01377868652344
2024-05-10,63.0792236328125
2024-05-13,63.0792236328125
2024-05-14,63.50929260253906
2024-05-15,64.13567352294922
2024-05-16,63.82716369628906
2024-05-17,64.07025146484375
2024-05-20,64.12632751464844
2024-05-21,64.02349090576172
2024-05-22,63.425140380859375
2024-05-23,63.05117416381836
2024-05-24,63.62148666381836
2024-05-28,63.61212158203125
2024-05-29,62.555667877197266
2024-05-30,63.15401840209961
2024-05-31,63.77106475830078
2024-06-03,63.89260482788086
2024-06-04,63.705623626708984
2024-06-05,64.07959747314453
2024-06-06,64.26657104492188
2024-06-07,63.49993896484375
2024-06-10,63.546688079833984
2024-06-11,62.79079818725586
2024-06-12,63.50389862060547
2024-06-13,62.61965560913086
2024-06-14,62.06818771362305
2024-06-17,62.258358001708984
2024-06-18,62.50556182861328
2024-06-20,62.53407669067383
2024-06-21,62.10622787475586
2024-06-24,62.67670440673828
2024-06-25,62.76228332519531
2024-06-26,62.32490921020508
2024-06-27,62.41048049926758
2024-06-28,62.41048049926758
2024-07-01,62.50556182861328
2024-07-02,62.66720199584961
2024-07-03,63.42783737182617
2024-07-05,63.78913879394531
2024-07-08,63.50389862060547
2024-07-09,63.266197204589844
2024-07-10,64.1694564819336
2024-07-11,64.40715789794922
2024-07-12,65.07272338867188
2024-07-15,64.58781433105469
2024-07-16,64.94911193847656
2024-07-17,64.62583923339844
2024-07-18,63.988807678222656
2024-07-19,63.646514892578125
2024-07-22,64.2835464477539
2024-07-23,63.91274642944336
2024-07-24,63.14259719848633
2024-07-25,62.79079818725586
2024-07-26,63.5894660949707
2024-07-29,63.31373977661133
2024-07-30,63.48488235473633
2024-07-31,64.39765167236328
2024-08-01,62.7147331237793
2024-08-02,61.678367614746094
2024-08-05,60.337738037109375
2024-08-06,60.55641555786133
2024-08-07,60.765594482421875
2024-08-08,61.80196762084961
2024-08-09,62.04917526245117
2024-08-12,62.03015899658203
2024-08-13,63.08555221557617
2024-08-14,63.3232536315918
2024-08-15,64.0838851928711
2024-08-16,64.41667175292969
2024-08-19,65.15829467773438
2024-08-20,65.00615692138672
2024-08-21,65.55762481689453
2024-08-22,65.15829467773438
2024-08-23,66.38481903076172
2024-08-26,66.1471176147461
2024-08-27,66.43236541748047
2024-08-28,66.0995864868164
2024-08-29,66.32777404785156
2024-08-30,66.56547546386719
2024-09-03,65.35795593261719
2024-09-04,65.2058334350586
2024-09-05,65.24385833740234
2024-09-06,64.0838851928711
2024-09-09,64.7209243774414
2024-09-10,64.47370910644531
2024-09-11,64.85403442382812
2024-09-12,65.45303344726562
2024-09-13,65.62417602539062
2024-09-16,66.1471176147461
2024-09-17,65.77631378173828
2024-09-18,65.55762481689453
2024-09-19,66.8507080078125
2024-09-20,66.23269653320312
2024-09-23,66.5274429321289
2024-09-24,66.90776824951172
2024-09-25,66.53694915771484
2024-09-26,67.91561126708984
2024-09-27,67.5257797241211
2024-09-30,67.34513092041016
2024-10-01,66.9552993774414
2024-10-02,66.75563049316406
2024-10-03,66.17564392089844
2024-10-04,66.6130142211914
2024-10-07,66.20416259765625
2024-10-08,66.04252624511719
2024-10-09,66.11859893798828
2024-10-10,66.02352142333984
2024-10-11,66.3372802734375
2024-10-14,66.47989654541016
2024-10-15,65.54812622070312
2024-10-16,65.77631378173828
2024-10-17,65.78582763671875
2024-10-18,66.1661376953125
2024-10-21,65.44353485107422
2024-10-22,65.12025451660156
2024-10-23,64.47370910644531
2024-10-24,64.73993682861328
2024-10-25,64.51174926757812
2024-10-28,65.00615692138672
2024-10-29,64.73993682861328
2024-10-30,64.43568420410156
2024-10-31,63.96028137207031
2024-11-01,64.09339904785156
2024-11-04,64.19798278808594
2024-11-05,64.83502197265625
2024-11-06,64.02684020996094
2024-11-07,65.02517700195312
2024-11-08,64.19798278808594
2024-11-11,64.21699523925781
2024-11-12,63.21866226196289
2024-11-13,62.89539337158203
2024-11-14,62.961944580078125
2024-11-15,62.7337532043457
2024-11-18,63.10456848144531
2024-11-19,63.03800964355469
2024-11-20,62.847843170166016
2024-11-21,63.03800964355469
2024-11-22,63.304237365722656
2024-11-25,63.475379943847656
2024-11-26,63.14259719848633
2024-11-27,63.50389862060547
2024-11-29,64.34060668945312
2024-12-02,64.42617797851562
2024-12-03,64.77796173095703
2024-12-04,64.8064956665039
2024-12-05,65.12025451660156
2024-12-06,65.04419708251953
2024-12-09,64.96813201904297
2024-12-10,64.43568420410156
2024-12-11,64.83502197265625
2024-12-12,64.1884765625
2024-12-13,63.988807678222656
2024-12-16,63.78913879394531
2024-12-17,63.56137466430664
2024-12-18,61.9979133605957
2024-12-19,61.94001388549805
2024-12-20,61.77594757080078
2024-12-23,62.1523323059082
2024-12-24,62.42256164550781
2024-12-26,62.712093353271484
2024-12-27,62.58662796020508
2024-12-30,62.21989059448242
2024-12-31,62.21989059448242
