Date,DFAC
2024-07-18,32.54827880859375
2024-07-19,32.302886962890625
2024-07-22,32.65624237060547
2024-07-23,32.62680435180664
2024-07-24,31.969160079956055
2024-07-25,32.008419036865234
2024-07-26,32.41086196899414
2024-07-29,32.3421516418457
2024-07-30,32.31269836425781
2024-07-31,32.71514129638672
2024-08-01,32.1262092590332
2024-08-02,31.4096736907959
2024-08-05,30.47719955444336
2024-08-06,30.781482696533203
2024-08-07,30.555723190307617
2024-08-08,31.252628326416016
2024-08-09,31.321332931518555
2024-08-12,31.282075881958008
2024-08-13,31.76303482055664
2024-08-14,31.821924209594727
2024-08-15,32.420677185058594
2024-08-16,32.49919891357422
2024-08-19,32.77403259277344
2024-08-20,32.63661193847656
2024-08-21,32.84273910522461
2024-08-22,32.60717010498047
2024-08-23,33.11758041381836
2024-08-26,33.06849670410156
2024-08-27,33.048866271972656
2024-08-28,32.901641845703125
2024-08-29,32.95071029663086
2024-08-30,33.20591735839844
2024-09-03,32.45993423461914
2024-09-04,32.3421516418457
2024-09-05,32.21454620361328
2024-09-06,31.713958740234375
2024-09-09,31.95934295654297
2024-09-10,32.01824188232422
2024-09-11,32.25381088256836
2024-09-12,32.5580940246582
2024-09-13,32.84273910522461
2024-09-16,32.9703483581543
2024-09-17,33.08255386352539
2024-09-18,33.003807067871094
2024-09-19,33.60424041748047
2024-09-20,33.427059173583984
2024-09-23,33.515647888183594
2024-09-24,33.59439468383789
2024-09-25,33.41721725463867
2024-09-26,33.60424041748047
2024-09-27,33.65345001220703
2024-09-30,33.751888275146484
2024-10-01,33.476280212402344
2024-10-02,33.45659255981445
2024-10-03,33.387691497802734
2024-10-04,33.732200622558594
2024-10-07,33.46643829345703
2024-10-08,33.65345001220703
2024-10-09,33.86015701293945
2024-10-10,33.791255950927734
2024-10-11,34.135765075683594
2024-10-14,34.40152359008789
2024-10-15,34.17513656616211
2024-10-16,34.4113655090332
2024-10-17,34.42121505737305
2024-10-18,34.49995422363281
2024-10-21,34.303096771240234
2024-10-22,34.23419189453125
2024-10-23,33.978271484375
2024-10-24,33.98811721801758
2024-10-25,33.919212341308594
2024-10-28,34.135765075683594
2024-10-29,34.10623550415039
2024-10-30,34.05701446533203
2024-10-31,33.476280212402344
2024-11-01,33.59439468383789
2024-11-04,33.56486511230469
2024-11-05,33.997962951660156
2024-11-06,35.159446716308594
2024-11-07,35.277557373046875
2024-11-08,35.425209045410156
2024-11-11,35.553165435791016
2024-11-12,35.366146087646484
2024-11-13,35.30708312988281
2024-11-14,35.08069610595703
2024-11-15,34.64760208129883
2024-11-18,34.74603271484375
2024-11-19,34.83462142944336
2024-11-20,34.8936767578125
2024-11-21,35.25787353515625
2024-11-22,35.494110107421875
2024-11-25,35.730342864990234
2024-11-26,35.7795524597168
2024-11-27,35.70081329345703
2024-11-29,35.87799072265625
2024-12-02,35.917362213134766
2024-12-03,35.8878288269043
2024-12-04,36.025630950927734
2024-12-05,35.87799072265625
2024-12-06,35.8878288269043
2024-12-09,35.65159606933594
2024-12-10,35.48426055908203
2024-12-11,35.69096374511719
2024-12-12,35.47441482543945
2024-12-13,35.32677459716797
2024-12-16,35.32677459716797
2024-12-17,35.080013275146484
2024-12-18,34.033729553222656
2024-12-19,34.013980865478516
2024-12-20,34.36933135986328
2024-12-23,34.527259826660156
2024-12-24,34.82337188720703
2024-12-26,34.87273406982422
2024-12-27,34.53712844848633
2024-12-30,34.1916618347168
2024-12-31,34.142303466796875
2025-01-02,34.11269760131836
2025-01-03,34.487770080566406
2025-01-06,34.64570236206055
2025-01-07,34.359458923339844
2025-01-08,34.39894104003906
2025-01-10,33.87580108642578
2025-01-13,33.97450637817383
2025-01-14,34.18178939819336
2025-01-15,34.744407653808594
2025-01-16,34.754276275634766
2025-01-17,35.01091766357422
2025-01-21,35.37612533569336
2025-01-22,35.474830627441406
2025-01-23,35.63276290893555
2025-01-24,35.52418518066406
2025-01-27,35.13923263549805
2025-01-28,35.37612533569336
2025-01-29,35.267547607421875
2025-01-30,35.494571685791016
2025-01-31,35.20832443237305
2025-02-03,34.93195343017578
2025-02-04,35.158973693847656
2025-02-05,35.36626052856445
2025-02-06,35.43534851074219
2025-02-07,35.109622955322266
2025-02-10,35.287288665771484
2025-02-11,35.29715347290039
2025-02-12,35.09975051879883
2025-02-13,35.474830627441406
2025-02-14,35.48470687866211
2025-02-18,35.61302185058594
2025-02-19,35.63276290893555
2025-02-20,35.415611267089844
2025-02-21,34.744407653808594
2025-02-24,34.64570236206055
2025-02-25,34.5469970703125
2025-02-26,34.53712844848633
2025-02-27,34.0633430480957
