Date,SGOV
2024-10-30,94.69984436035156
2024-10-31,94.7186508178711
2024-11-01,94.77059936523438
2024-11-04,94.780029296875
2024-11-05,94.79893493652344
2024-11-06,94.79893493652344
2024-11-07,94.81781005859375
2024-11-08,94.86503601074219
2024-11-11,94.85560607910156
2024-11-12,94.86503601074219
2024-11-13,94.89338684082031
2024-11-14,94.89338684082031
2024-11-15,94.94059753417969
2024-11-18,94.95003509521484
2024-11-19,94.95948028564453
2024-11-20,94.9783706665039
2024-11-21,94.9783706665039
2024-11-22,95.00672149658203
2024-11-25,95.01615142822266
2024-11-26,95.0350570678711
2024-11-27,95.05394744873047
2024-11-29,95.09170532226562
2024-12-02,95.10879516601562
2024-12-03,95.11827087402344
2024-12-04,95.13722229003906
2024-12-05,95.14671325683594
2024-12-06,95.19412994384766
2024-12-09,95.20360565185547
2024-12-10,95.22256469726562
2024-12-11,95.22256469726562
2024-12-12,95.23202514648438
2024-12-13,95.27942657470703
2024-12-16,95.2889175415039
2024-12-17,95.2889175415039
2024-12-18,95.30986022949219
2024-12-19,95.32888793945312
2024-12-20,95.3479232788086
2024-12-23,95.36695861816406
2024-12-24,95.39551544189453
2024-12-26,95.40502166748047
2024-12-27,95.4335708618164
2024-12-30,95.4335708618164
2024-12-31,95.46210479736328
2025-01-02,95.48114776611328
