Date,BSV
2021-12-28,71.54054260253906
2021-12-29,71.51399230957031
2021-12-30,71.56708526611328
2021-12-31,71.55825805664062
2022-01-03,71.42545318603516
2022-01-04,71.4697265625
2022-01-05,71.33692169189453
2022-01-06,71.22186279296875
2022-01-07,71.20413208007812
2022-01-10,71.14216613769531
2022-01-11,71.15987396240234
2022-01-12,71.17758178710938
2022-01-13,71.22186279296875
2022-01-14,71.08905029296875
2022-01-18,70.88544464111328
2022-01-19,70.92969512939453
2022-01-20,70.92084503173828
2022-01-21,71.03592681884766
2022-01-24,71.07135772705078
2022-01-25,71.01821899414062
2022-01-26,70.8145980834961
2022-01-27,70.77920532226562
2022-01-28,70.83233642578125
2022-01-31,70.8234634399414
2022-02-01,70.8181381225586
2022-02-02,70.88902282714844
2022-02-03,70.78269958496094
2022-02-04,70.55229949951172
2022-02-07,70.58775329589844
2022-02-08,70.49029541015625
2022-02-09,70.4725570678711
2022-02-10,70.07382202148438
2022-02-11,70.32191467285156
2022-02-14,70.1269760131836
2022-02-15,70.13583374023438
2022-02-16,70.22444152832031
2022-02-17,70.30418395996094
2022-02-18,70.33961486816406
2022-02-22,70.2598876953125
2022-02-23,70.14469909667969
2022-02-24,70.24214935302734
2022-02-25,70.21558380126953
2022-02-28,70.44596099853516
2022-03-01,70.69072723388672
2022-03-02,70.32711791992188
2022-03-03,70.36259460449219
2022-03-04,70.4513168334961
2022-03-07,70.29166412353516
2022-03-08,70.13202667236328
2022-03-09,70.05220794677734
2022-03-10,69.93690490722656
2022-03-11,69.8748550415039
2022-03-14,69.62653350830078
2022-03-15,69.62653350830078
2022-03-16,69.58220672607422
2022-03-17,69.59992218017578
2022-03-18,69.61766052246094
2022-03-21,69.28065490722656
2022-03-22,69.20968627929688
2022-03-23,69.26294708251953
2022-03-24,69.2008285522461
2022-03-25,68.95250701904297
2022-03-28,68.87272644042969
2022-03-29,69.01458740234375
2022-03-30,69.08553314208984
2022-03-31,69.08553314208984
2022-04-01,68.93367767333984
2022-04-04,68.97809600830078
2022-04-05,68.74725341796875
2022-04-06,68.74725341796875
2022-04-07,68.81825256347656
2022-04-08,68.67620086669922
2022-04-11,68.64952850341797
2022-04-12,68.87154388427734
2022-04-13,68.93367767333984
2022-04-14,68.7560806274414
2022-04-18,68.71170806884766
2022-04-19,68.45420837402344
2022-04-20,68.56073760986328
2022-04-21,68.35652160644531
2022-04-22,68.37425994873047
2022-04-25,68.54301452636719
2022-04-26,68.71170806884766
2022-04-27,68.63180541992188
2022-04-28,68.55187225341797
2022-04-29,68.40090942382812
2022-05-02,68.31645965576172
2022-05-03,68.2986831665039
2022-05-04,68.54759216308594
2022-05-05,68.40534973144531
2022-05-06,68.30757904052734
2022-05-09,68.17425537109375
2022-05-10,68.60978698730469
2022-05-11,68.56535339355469
2022-05-12,68.68978118896484
2022-05-13,68.6275863647461
2022-05-16,68.725341796875
2022-05-17,68.52090454101562
2022-05-18,68.52979278564453
2022-05-19,68.64535522460938
2022-05-20,68.73423767089844
2022-05-23,68.6631088256836
2022-05-24,68.93866729736328
2022-05-25,69.009765625
2022-05-26,69.04534912109375
2022-05-27,69.0986557006836
2022-05-31,68.92089080810547
2022-06-01,68.70912170410156
2022-06-02,68.72692108154297
2022-06-03,68.69132995605469
2022-06-06,68.56672668457031
2022-06-07,68.59344482421875
2022-06-08,68.53117370605469
2022-06-09,68.43328857421875
2022-06-10,68.04175567626953
2022-06-13,67.5613021850586
2022-06-14,67.3388671875
2022-06-15,67.72146606445312
2022-06-16,67.82823181152344
2022-06-17,67.81044006347656
2022-06-21,67.75708770751953
2022-06-22,67.9616928100586
2022-06-23,68.12187957763672
2022-06-24,68.12187957763672
2022-06-27,68.00617980957031
2022-06-28,68.03288269042969
2022-06-29,68.1485366821289
2022-06-30,68.32649230957031
2022-07-01,68.62225341796875
2022-07-05,68.7291488647461
2022-07-06,68.45301818847656
2022-07-07,68.4084701538086
2022-07-08,68.26593017578125
2022-07-11,68.31938934326172
2022-07-12,68.36392974853516
2022-07-13,68.31048583984375
2022-07-14,68.25702667236328
2022-07-15,68.30157470703125
2022-07-18,68.26593017578125
2022-07-19,68.15902709960938
2022-07-20,68.16796112060547
2022-07-21,68.46192932128906
2022-07-22,68.72026824951172
2022-07-25,68.64009857177734
2022-07-26,68.62225341796875
2022-07-27,68.75586700439453
2022-07-28,69.00531005859375
2022-07-29,69.01423645019531
2022-08-01,69.02669525146484
2022-08-02,68.69670104980469
2022-08-03,68.7234878540039
2022-08-04,68.8929443359375
2022-08-05,68.52725219726562
2022-08-08,68.54508972167969
2022-08-09,68.45586395263672
2022-08-10,68.56291961669922
2022-08-11,68.51834106445312
2022-08-12,68.61643981933594
2022-08-15,68.66996002197266
2022-08-16,68.7591781616211
2022-08-17,68.42913055419922
2022-08-18,68.51834106445312
2022-08-19,68.42021179199219
2022-08-22,68.29534912109375
2022-08-23,68.31317901611328
2022-08-24,68.21509552001953
2022-08-25,68.33101654052734
2022-08-26,68.34886932373047
2022-08-29,68.16155242919922
2022-08-30,68.12588500976562
2022-08-31,68.04559326171875
2022-09-01,67.990234375
2022-09-02,68.08846282958984
2022-09-06,67.90985870361328
2022-09-07,68.02594757080078
2022-09-08,68.00811004638672
2022-09-09,67.94559478759766
2022-09-12,67.90985870361328
2022-09-13,67.68655395507812
2022-09-14,67.6062240600586
2022-09-15,67.5526123046875
2022-09-16,67.57047271728516
2022-09-19,67.47227478027344
2022-09-20,67.39189147949219
2022-09-21,67.32936096191406
2022-09-22,67.0703353881836
2022-09-23,66.96318817138672
2022-09-26,66.62384796142578
2022-09-27,66.55237579345703
2022-09-28,67.06141662597656
2022-09-29,66.92748260498047
2022-09-30,66.8202896118164
2022-10-03,67.08857727050781
2022-10-04,67.15117645263672
2022-10-05,67.04385375976562
2022-10-06,66.89185333251953
2022-10-07,66.74876403808594
2022-10-10,66.65934753417969
2022-10-11,66.68616485595703
2022-10-12,66.73979949951172
2022-10-13,66.56990814208984
2022-10-14,66.46260070800781
2022-10-17,66.53412628173828
2022-10-18,66.61460876464844
2022-10-19,66.37315368652344
2022-10-20,66.23902893066406
2022-10-21,66.47154998779297
2022-10-24,66.48941802978516
2022-10-25,66.64144134521484
2022-10-26,66.72193145751953
2022-10-27,66.90079498291016
2022-10-28,66.80236053466797
2022-10-31,66.67720031738281
2022-11-01,66.65213012695312
2022-11-02,66.58049774169922
2022-11-03,66.48197174072266
2022-11-04,66.5536117553711
2022-11-07,66.48197174072266
2022-11-08,66.60736083984375
2022-11-09,66.72380065917969
2022-11-10,67.27909088134766
2022-11-11,67.27909088134766
2022-11-14,67.23429870605469
2022-11-15,67.40446472167969
2022-11-16,67.46714782714844
2022-11-17,67.33279418945312
2022-11-18,67.24324035644531
2022-11-21,67.2253189086914
2022-11-22,67.28803253173828
2022-11-23,67.37760162353516
2022-11-25,67.41340637207031
2022-11-28,67.42236328125
2022-11-29,67.35966491699219
2022-11-30,67.61941528320312
2022-12-01,67.8463363647461
2022-12-02,67.8642578125
2022-12-05,67.63107299804688
2022-12-06,67.68489837646484
2022-12-07,67.91808319091797
2022-12-08,67.7835693359375
2022-12-09,67.75664520263672
2022-12-12,67.69384765625
2022-12-13,67.9539794921875
2022-12-14,67.98088073730469
2022-12-15,68.02571105957031
2022-12-16,68.05265045166016
2022-12-19,67.90913391113281
2022-12-20,67.81046295166016
2022-12-21,67.90913391113281
2022-12-22,67.89118194580078
2022-12-23,67.82022094726562
2022-12-27,67.63153076171875
2022-12-28,67.64053344726562
2022-12-29,67.71240234375
2022-12-30,67.63153076171875
2023-01-03,67.71240234375
2023-01-04,67.82919311523438
2023-01-05,67.72139739990234
2023-01-06,68.09870910644531
2023-01-09,68.17958068847656
2023-01-10,68.13463592529297
2023-01-11,68.18852233886719
2023-01-12,68.4221420288086
2023-01-13,68.27839660644531
2023-01-17,68.35923767089844
2023-01-18,68.57485961914062
2023-01-19,68.56590270996094
2023-01-20,68.467041015625
2023-01-23,68.35027313232422
2023-01-24,68.44010162353516
2023-01-25,68.48503875732422
2023-01-26,68.43112182617188
2023-01-27,68.39521026611328
2023-01-30,68.29637145996094
2023-01-31,68.467041015625
2023-02-01,68.68126678466797
2023-02-02,68.68126678466797
2023-02-03,68.38427734375
2023-02-06,68.10529327392578
2023-02-07,68.1323013305664
2023-02-08,68.18627166748047
2023-02-09,68.06027221679688
2023-02-10,67.99730682373047
2023-02-13,68.01532745361328
2023-02-14,67.83534240722656
2023-02-15,67.808349609375
2023-02-16,67.79931640625
2023-02-17,67.88033294677734
2023-02-21,67.664306640625
2023-02-22,67.68231201171875
2023-02-23,67.74533081054688
2023-02-24,67.55635070800781
2023-02-27,67.62836456298828
2023-02-28,67.64635467529297
2023-03-01,67.45524597167969
2023-03-02,67.45524597167969
2023-03-03,67.53636169433594
2023-03-06,67.50934600830078
2023-03-07,67.35608673095703
2023-03-08,67.30204772949219
2023-03-09,67.5273666381836
2023-03-10,67.95999908447266
2023-03-13,68.48278045654297
2023-03-14,68.27544403076172
2023-03-15,68.69908142089844
2023-03-16,68.41970825195312
2023-03-17,68.87036895751953
2023-03-20,68.7081069946289
2023-03-21,68.51885223388672
2023-03-22,68.90636444091797
2023-03-23,69.08665466308594
2023-03-24,69.18580627441406
2023-03-27,68.78924560546875
2023-03-28,68.71711730957031
2023-03-29,68.69908142089844
2023-03-30,68.74412536621094
2023-03-31,68.94242858886719
2023-04-03,69.07608795166016
2023-04-04,69.25666809082031
2023-04-05,69.33795166015625
2023-04-06,69.30182647705078
2023-04-10,69.0670394897461
2023-04-11,69.00383758544922
2023-04-12,69.15731811523438
2023-04-13,69.16638946533203
2023-04-14,69.01288604736328
2023-04-17,68.83229064941406
2023-04-18,68.84131622314453
2023-04-19,68.76907348632812
2023-04-20,68.95868682861328
2023-04-21,68.90453338623047
2023-04-24,69.03996276855469
2023-04-25,69.36502075195312
2023-04-26,69.27473449707031
2023-04-27,69.0670394897461
2023-04-28,69.2025146484375
2023-05-01,69.00169372558594
2023-05-02,69.28206634521484
2023-05-03,69.50822448730469
2023-05-04,69.6258544921875
2023-05-05,69.39067077636719
2023-05-08,69.25495910644531
2023-05-09,69.23685455322266
2023-05-10,69.4268569946289
2023-05-11,69.54443359375
2023-05-12,69.38159942626953
2023-05-15,69.34542083740234
2023-05-16,69.26399993896484
2023-05-17,69.11929321289062
2023-05-18,68.95646667480469
2023-05-19,68.87504577636719
2023-05-22,68.87504577636719
2023-05-23,68.88408660888672
2023-05-24,68.79364013671875
2023-05-25,68.55843353271484
2023-05-26,68.53128814697266
2023-05-30,68.77554321289062
2023-05-31,68.87504577636719
2023-06-01,68.99830627441406
2023-06-02,68.75360107421875
2023-06-05,68.80796813964844
2023-06-06,68.74451446533203
2023-06-07,68.62670135498047
2023-06-08,68.76266479492188
2023-06-09,68.61763000488281
2023-06-12,68.69921875
2023-06-13,68.54513549804688
2023-06-14,68.49076843261719
2023-06-15,68.70829010009766
2023-06-16,68.5813980102539
2023-06-20,68.64483642578125
2023-06-21,68.66294860839844
2023-06-22,68.53607177734375
2023-06-23,68.5813980102539
2023-06-26,68.67202758789062
2023-06-27,68.55419158935547
2023-06-28,68.66294860839844
2023-06-29,68.44541931152344
2023-06-30,68.49076843261719
2023-07-03,68.39720916748047
2023-07-05,68.29731750488281
2023-07-06,68.13386535644531
2023-07-07,68.20653533935547
2023-07-10,68.37000274658203
2023-07-11,68.39720916748047
2023-07-12,68.66963958740234
2023-07-13,68.95116424560547
2023-07-14,68.71504211425781
2023-07-17,68.77862548828125
2023-07-18,68.7967758178711
2023-07-19,68.85126495361328
2023-07-20,68.69688415527344
2023-07-21,68.70598602294922
2023-07-24,68.63333129882812
2023-07-25,68.59700012207031
2023-07-26,68.7241439819336
2023-07-27,68.53343963623047
2023-07-28,68.63333129882812
2023-07-31,68.7241439819336
2023-08-01,68.58489227294922
2023-08-02,68.61219787597656
2023-08-03,68.55760192871094
2023-08-04,68.79423522949219
2023-08-07,68.8215103149414
2023-08-08,68.8852310180664
2023-08-09,68.83971405029297
2023-08-10,68.7396011352539
2023-08-11,68.62129974365234
2023-08-14,68.5302963256836
2023-08-15,68.5302963256836
2023-08-16,68.44835662841797
2023-08-17,68.50297546386719
2023-08-18,68.53938293457031
2023-08-21,68.44835662841797
2023-08-22,68.40287780761719
2023-08-23,68.60309600830078
2023-08-24,68.56668090820312
2023-08-25,68.49390411376953
2023-08-28,68.55760192871094
2023-08-29,68.7760009765625
2023-08-30,68.76692199707031
2023-08-31,68.86701202392578
2023-09-01,68.79496002197266
2023-09-05,68.66724395751953
2023-09-06,68.5486831665039
2023-09-07,68.69462585449219
2023-09-08,68.6855239868164
2023-09-11,68.67640686035156
2023-09-12,68.63990783691406
2023-09-13,68.71288299560547
2023-09-14,68.6855239868164
2023-09-15,68.64901733398438
2023-09-18,68.64901733398438
2023-09-19,68.55781555175781
2023-09-20,68.49395751953125
2023-09-21,68.4483413696289
2023-09-22,68.5760269165039
2023-09-25,68.5213394165039
2023-09-26,68.49395751953125
2023-09-27,68.38447570800781
2023-09-28,68.51221466064453
2023-09-29,68.56693267822266
2023-10-02,68.4224624633789
2023-10-03,68.27621459960938
2023-10-04,68.44990539550781
2023-10-05,68.55960083007812
2023-10-06,68.46818542480469
2023-10-09,68.7607192993164
2023-10-10,68.72418212890625
2023-10-11,68.7150650024414
2023-10-12,68.58705139160156
2023-10-13,68.64189147949219
2023-10-16,68.55046844482422
2023-10-17,68.33104705810547
2023-10-18,68.2396240234375
2023-10-19,68.30362701416016
2023-10-20,68.46818542480469
2023-10-23,68.55960083007812
2023-10-24,68.54132080078125
2023-10-25,68.4224624633789
2023-10-26,68.62359619140625
2023-10-27,68.68760681152344
2023-10-30,68.60531616210938
2023-10-31,68.58705139160156
2023-11-01,68.87664794921875
2023-11-02,68.91329956054688
2023-11-03,69.16078186035156
2023-11-06,69.01416015625
2023-11-07,69.09663391113281
2023-11-08,69.11495971679688
2023-11-09,68.93162536621094
2023-11-10,68.93162536621094
2023-11-13,68.97747802734375
2023-11-14,69.3807601928711
2023-11-15,69.22490692138672
2023-11-16,69.3899154663086
2023-11-17,69.37157440185547
2023-11-20,69.3899154663086
2023-11-21,69.45404052734375
2023-11-22,69.45404052734375
2023-11-24,69.3899154663086
2023-11-27,69.52738952636719
2023-11-28,69.72901916503906
2023-11-29,69.88482666015625
2023-11-30,69.8115005493164
2023-12-01,70.0733642578125
2023-12-04,69.94471740722656
2023-12-05,70.0733642578125
2023-12-06,70.0733642578125
2023-12-07,70.14683532714844
2023-12-08,69.93553161621094
2023-12-11,69.93553161621094
2023-12-12,69.99986267089844
2023-12-13,70.46839904785156
2023-12-14,70.65217590332031
2023-12-15,70.56946563720703
2023-12-18,70.55109405517578
2023-12-19,70.56946563720703
2023-12-20,70.71647644042969
2023-12-21,70.76241302490234
2023-12-22,70.8130874633789
2023-12-26,70.76702880859375
2023-12-27,70.95125579833984
2023-12-28,70.89598083496094
2023-12-29,70.94200897216797
2024-01-02,70.77622985839844
2024-01-03,70.79467010498047
2024-01-04,70.70256042480469
2024-01-05,70.64726257324219
2024-01-08,70.75780487060547
2024-01-09,70.79467010498047
2024-01-10,70.76702880859375
2024-01-11,70.97886657714844
2024-01-12,71.14466857910156
2024-01-16,70.98809051513672
2024-01-17,70.80389404296875
2024-01-18,70.84069061279297
2024-01-19,70.78544616699219
2024-01-22,70.83150482177734
2024-01-23,70.83150482177734
2024-01-24,70.76702880859375
2024-01-25,70.923583984375
2024-01-26,70.859130859375
2024-01-29,70.98809051513672
2024-01-30,70.93282318115234
2024-01-31,71.15388488769531
2024-02-01,71.29055786132812
2024-02-02,70.99505615234375
2024-02-05,70.7734375
2024-02-06,70.93038177490234
2024-02-07,70.89346313476562
2024-02-08,70.82881164550781
2024-02-09,70.78265380859375
2024-02-12,70.83807373046875
2024-02-13,70.49640655517578
2024-02-14,70.6348876953125
2024-02-15,70.70877075195312
2024-02-16,70.59796142578125
2024-02-20,70.68107604980469
2024-02-21,70.60719299316406
2024-02-22,70.57025909423828
2024-02-23,70.61644744873047
2024-02-26,70.56102752685547
2024-02-27,70.5425796508789
2024-02-28,70.6348876953125
2024-02-29,70.68107604980469
2024-03-01,70.8643569946289
2024-03-04,70.78105163574219
2024-03-05,70.89212799072266
2024-03-06,70.919921875
2024-03-07,71.02174377441406
2024-03-08,71.06802368164062
2024-03-11,71.02174377441406
2024-03-12,70.919921875
2024-03-13,70.87362670898438
2024-03-14,70.75328063964844
2024-03-15,70.67920684814453
2024-03-18,70.66997528076172
2024-03-19,70.79032135009766
2024-03-20,70.89212799072266
2024-03-21,70.89212799072266
2024-03-22,71.00321197509766
2024-03-25,70.93841552734375
2024-03-26,70.96620178222656
2024-03-27,71.08653259277344
2024-03-28,70.97544860839844
2024-04-01,70.83067321777344
2024-04-02,70.85851287841797
2024-04-03,70.88633728027344
2024-04-04,70.99772644042969
2024-04-05,70.83995819091797
2024-04-08,70.75640869140625
2024-04-09,70.83995819091797
2024-04-10,70.44082641601562
2024-04-11,70.45938110351562
2024-04-12,70.56148529052734
2024-04-15,70.45008087158203
2024-04-16,70.36656951904297
2024-04-17,70.4686508178711
2024-04-18,70.40369415283203
2024-04-19,70.43153381347656
2024-04-22,70.47795867919922
2024-04-23,70.58003997802734
2024-04-24,70.54291534423828
2024-04-25,70.4686508178711
2024-04-26,70.48722839355469
2024-04-29,70.56148529052734
2024-04-30,70.47795867919922
2024-05-01,70.5821533203125
2024-05-02,70.77761840820312
2024-05-03,70.93582916259766
2024-05-06,70.94515228271484
2024-05-07,70.96375274658203
2024-05-08,70.93582916259766
2024-05-09,70.99166870117188
2024-05-10,70.926513671875
2024-05-13,70.926513671875
2024-05-14,71.01029205322266
2024-05-15,71.20573425292969
2024-05-16,71.15918731689453
2024-05-17,71.10338592529297
2024-05-20,71.0847396850586
2024-05-21,71.12196350097656
2024-05-22,71.05680847167969
2024-05-23,70.98236083984375
2024-05-24,71.0009765625
2024-05-28,70.926513671875
2024-05-29,70.8707046508789
2024-05-30,70.96375274658203
2024-05-31,71.12196350097656
2024-06-03,71.25262451171875
2024-06-04,71.37398529052734
2024-06-05,71.45797729492188
2024-06-06,71.4859619140625
2024-06-07,71.20597839355469
2024-06-10,71.20597839355469
2024-06-11,71.28995513916016
2024-06-12,71.45797729492188
2024-06-13,71.5886459350586
2024-06-14,71.63531494140625
2024-06-17,71.51396942138672
2024-06-18,71.6446533203125
2024-06-20,71.60731506347656
2024-06-21,71.6259765625
2024-06-24,71.6259765625
2024-06-25,71.6446533203125
2024-06-26,71.55132293701172
2024-06-27,71.59800720214844
2024-06-28,71.5886459350586
2024-07-01,71.49221801757812
2024-07-02,71.58584594726562
2024-07-03,71.72621154785156
2024-07-05,71.90408325195312
2024-07-08,71.90408325195312
2024-07-09,71.89472198486328
2024-07-10,71.93216705322266
2024-07-11,72.11936950683594
2024-07-12,72.259765625
2024-07-15,72.21293640136719
2024-07-16,72.287841796875
2024-07-17,72.287841796875
2024-07-18,72.22232055664062
2024-07-19,72.17552185058594
2024-07-22,72.1661605834961
2024-07-23,72.21293640136719
2024-07-24,72.22232055664062
2024-07-25,72.27848052978516
2024-07-26,72.40017700195312
2024-07-29,72.4282455444336
2024-07-30,72.48441314697266
2024-07-31,72.6622314453125
2024-08-01,72.8471908569336
2024-08-02,73.32594299316406
2024-08-05,73.28839874267578
2024-08-06,73.13819122314453
2024-08-07,73.0536880493164
2024-08-08,72.99738311767578
2024-08-09,73.0443115234375
2024-08-12,73.13819122314453
2024-08-13,73.28839874267578
2024-08-14,73.30717468261719
2024-08-15,73.10064697265625
2024-08-16,73.15697479248047
2024-08-19,73.17573547363281
2024-08-20,73.28839874267578
2024-08-21,73.40105438232422
2024-08-22,73.27899169921875
2024-08-23,73.47614288330078
2024-08-26,73.4479751586914
2024-08-27,73.50431823730469
2024-08-28,73.49492645263672
2024-08-29,73.46676635742188
2024-08-30,73.4479751586914
2024-09-03,73.56945037841797
2024-09-04,73.75773620605469
2024-09-05,73.82366943359375
2024-09-06,73.93661499023438
2024-09-09,73.9554443359375
2024-09-10,74.08727264404297
2024-09-11,74.04961395263672
2024-09-12,74.02135467529297
2024-09-13,74.1531753540039
2024-09-16,74.20024871826172
2024-09-17,74.14374542236328
2024-09-18,74.05900573730469
2024-09-19,74.12493133544922
2024-09-20,74.19084167480469
2024-09-23,74.16259002685547
2024-09-24,74.2567367553711
2024-09-25,74.13433837890625
2024-09-26,74.07784271240234
2024-09-27,74.21908569335938
2024-09-30,74.08727264404297
2024-10-01,74.19395446777344
2024-10-02,74.17508697509766
2024-10-03,74.02400207519531
2024-10-04,73.68408966064453
2024-10-07,73.56136322021484
2024-10-08,73.58966064453125
2024-10-09,73.53303527832031
2024-10-10,73.59909057617188
2024-10-11,73.65579986572266
2024-10-14,73.60855102539062
2024-10-15,73.66521453857422
2024-10-16,73.72187042236328
2024-10-17,73.63688659667969
2024-10-18,73.68408966064453
2024-10-21,73.50472259521484
2024-10-22,73.50472259521484
2024-10-23,73.4291763305664
2024-10-24,73.46693420410156
2024-10-25,73.44805908203125
2024-10-28,73.39141082763672
2024-10-29,73.4291763305664
2024-10-30,73.33475494384766
2024-10-31,73.30643463134766
2024-11-01,73.26286315917969
2024-11-04,73.36705017089844
2024-11-05,73.33861541748047
2024-11-06,73.18710327148438
2024-11-07,73.38597869873047
2024-11-08,73.33861541748047
2024-11-11,73.26286315917969
2024-11-12,73.13975524902344
2024-11-13,73.22499084472656
2024-11-14,73.12080383300781
2024-11-15,73.23445892333984
2024-11-18,73.28180694580078
2024-11-19,73.31021881103516
2024-11-20,73.26286315917969
2024-11-21,73.21550750732422
2024-11-22,73.22499084472656
2024-11-25,73.43334197998047
2024-11-26,73.43334197998047
2024-11-27,73.52803039550781
2024-11-29,73.66062927246094
2024-12-02,73.64257049560547
2024-12-03,73.65206909179688
2024-12-04,73.71855926513672
2024-12-05,73.72806549072266
2024-12-06,73.84203338623047
2024-12-09,73.7945556640625
2024-12-10,73.76605987548828
2024-12-11,73.72806549072266
2024-12-12,73.67107391357422
2024-12-13,73.57608032226562
2024-12-16,73.5855712890625
2024-12-17,73.55708312988281
2024-12-18,73.33860778808594
2024-12-19,73.37661743164062
2024-12-20,73.443115234375
2024-12-23,73.3481216430664
2024-12-24,73.38623046875
2024-12-26,73.43387603759766
2024-12-27,73.44340515136719
2024-12-30,73.60537719726562
2024-12-31,73.62442779541016
2025-01-02,73.6148910522461
2025-01-03,73.55773162841797
