Date,CGDV
2023-01-23,23.34882926940918
2023-01-24,23.3868408203125
2023-01-25,23.358325958251953
2023-01-26,23.548389434814453
2023-01-27,23.491371154785156
2023-01-30,23.2632999420166
2023-01-31,23.529382705688477
2023-02-01,23.633920669555664
2023-02-02,23.842981338500977
2023-02-03,23.624414443969727
2023-02-06,23.595905303955078
2023-02-07,23.842981338500977
2023-02-08,23.643417358398438
2023-02-09,23.47236442565918
2023-02-10,23.633920669555664
2023-02-13,23.899995803833008
2023-02-14,23.880992889404297
2023-02-15,23.890499114990234
2023-02-16,23.652921676635742
2023-02-17,23.557891845703125
2023-02-21,23.19677734375
2023-02-22,23.168272018432617
2023-02-23,23.244293212890625
2023-02-24,23.120756149291992
2023-02-27,23.22528839111328
2023-02-28,23.168272018432617
2023-03-01,23.130258560180664
2023-03-02,23.329822540283203
2023-03-03,23.68143081665039
2023-03-06,23.709943771362305
2023-03-07,23.339323043823242
2023-03-08,23.339323043823242
2023-03-09,23.04473114013672
2023-03-10,22.816659927368164
2023-03-13,22.74063491821289
2023-03-14,22.997217178344727
2023-03-15,22.69312286376953
2023-03-16,23.082744598388672
2023-03-17,22.74063491821289
2023-03-20,22.978208541870117
2023-03-21,23.206283569335938
2023-03-22,22.788148880004883
2023-03-23,22.83566665649414
2023-03-24,23.01622200012207
2023-03-27,23.082744598388672
2023-03-28,23.111249923706055
2023-03-29,23.405841827392578
2023-03-30,23.55940818786621
2023-03-31,23.788328170776367
2023-04-03,23.9981689453125
2023-04-04,23.788328170776367
2023-04-05,23.75971221923828
2023-04-06,23.75971221923828
2023-04-10,23.87417221069336
2023-04-11,23.912321090698242
2023-04-12,23.912321090698242
2023-04-13,24.112628936767578
2023-04-14,24.05539894104004
2023-04-17,24.16985321044922
2023-04-18,24.303390502929688
2023-04-19,24.427387237548828
2023-04-20,24.34154510498047
2023-04-21,24.322467803955078
2023-04-24,24.351083755493164
2023-04-25,24.026779174804688
2023-04-26,23.845556259155273
2023-04-27,24.217544555664062
2023-04-28,24.475082397460938
2023-05-01,24.50369644165039
2023-05-02,24.17939567565918
2023-05-03,24.007707595825195
2023-05-04,23.807401657104492
2023-05-05,24.198469161987305
2023-05-08,24.16031837463379
2023-05-09,24.064931869506836
2023-05-10,24.074474334716797
2023-05-11,24.007707595825195
2023-05-12,23.979093551635742
2023-05-15,24.112628936767578
2023-05-16,23.931398391723633
2023-05-17,24.17939567565918
2023-05-18,24.370159149169922
2023-05-19,24.370159149169922
2023-05-22,24.322467803955078
2023-05-23,24.112628936767578
2023-05-24,23.979093551635742
2023-05-25,23.979093551635742
2023-05-26,24.427387237548828
2023-05-30,24.36062240600586
2023-05-31,24.24616050720215
2023-06-01,24.417850494384766
2023-06-02,24.847068786621094
2023-06-05,24.71353530883789
2023-06-06,24.847068786621094
2023-06-07,24.932910919189453
2023-06-08,24.980606079101562
2023-06-09,24.980606079101562
2023-06-12,25.190444946289062
2023-06-13,25.371673583984375
2023-06-14,25.381214141845703
2023-06-15,25.65781593322754
2023-06-16,25.638744354248047
2023-06-20,25.438440322875977
2023-06-21,25.45751953125
2023-06-22,25.438440322875977
2023-06-23,25.2476749420166
2023-06-26,25.295364379882812
2023-06-27,25.562435150146484
2023-06-28,25.562435150146484
2023-06-29,25.6860294342041
2023-06-30,25.906387329101562
2023-07-03,25.935129165649414
2023-07-05,25.800992965698242
2023-07-06,25.580638885498047
2023-07-07,25.60938262939453
2023-07-10,25.82973861694336
2023-07-11,26.059677124023438
2023-07-12,26.241710662841797
2023-07-13,26.39500617980957
2023-07-14,26.32794189453125
2023-07-17,26.442909240722656
2023-07-18,26.634521484375
2023-07-19,26.634521484375
2023-07-20,26.634521484375
2023-07-21,26.653684616088867
2023-07-24,26.72075080871582
2023-07-25,26.778236389160156
2023-07-26,26.749492645263672
2023-07-27,26.739912033081055
2023-07-28,27.027334213256836
2023-07-31,27.046493530273438
2023-08-01,26.998594284057617
2023-08-02,26.653684616088867
2023-08-03,26.59619903564453
2023-08-04,26.52913475036621
2023-08-07,26.787817001342773
2023-08-08,26.62494659423828
2023-08-09,26.423744201660156
2023-08-10,26.375844955444336
2023-08-11,26.32794189453125
2023-08-14,26.462068557739258
2023-08-15,26.155485153198242
2023-08-16,25.935129165649414
2023-08-17,25.695606231689453
2023-08-18,25.74351692199707
2023-08-21,25.86806297302246
2023-08-22,25.82973861694336
2023-08-23,26.088417053222656
2023-08-24,25.74351692199707
2023-08-25,25.839317321777344
2023-08-28,26.040517807006836
2023-08-29,26.36626434326172
2023-08-30,26.442909240722656
2023-08-31,26.452489852905273
2023-09-01,26.471647262573242
2023-09-05,26.260873794555664
2023-09-06,26.174646377563477
2023-09-07,26.136322021484375
2023-09-08,26.184228897094727
2023-09-11,26.260873794555664
2023-09-12,26.174646377563477
2023-09-13,26.126747131347656
2023-09-14,26.39500617980957
2023-09-15,26.136322021484375
2023-09-18,26.184228897094727
2023-09-19,26.14590835571289
2023-09-20,25.925548553466797
2023-09-21,25.551897048950195
2023-09-22,25.523157119750977
2023-09-25,25.59980010986328
2023-09-26,25.321958541870117
2023-09-27,25.44650650024414
2023-09-28,25.626461029052734
2023-09-29,25.472490310668945
2023-10-02,25.29927635192871
2023-10-03,25.000953674316406
2023-10-04,25.077939987182617
2023-10-05,25.03944969177246
2023-10-06,25.337766647338867
2023-10-09,25.616838455200195
2023-10-10,25.741939544677734
2023-10-11,25.847795486450195
2023-10-12,25.645706176757812
2023-10-13,25.559099197387695
2023-10-16,25.81892967224121
2023-10-17,25.838171005249023
2023-10-18,25.587968826293945
2023-10-19,25.366636276245117
2023-10-20,25.077939987182617
2023-10-23,24.97208595275879
2023-10-24,25.203044891357422
2023-10-25,25.01058006286621
2023-10-26,24.750755310058594
2023-10-27,24.596784591674805
2023-10-30,24.875858306884766
2023-10-31,25.03944969177246
2023-11-01,25.318523406982422
2023-11-02,25.770811080932617
2023-11-03,26.011388778686523
2023-11-06,25.982519149780273
2023-11-07,25.953649520874023
2023-11-08,25.924779891967773
2023-11-09,25.732315063476562
2023-11-10,26.146116256713867
2023-11-13,26.10761833190918
2023-11-14,26.6080265045166
2023-11-15,26.646514892578125
2023-11-16,26.713876724243164
2023-11-17,26.848602294921875
2023-11-20,27.002574920654297
2023-11-21,26.906343460083008
2023-11-22,26.992952346801758
2023-11-24,27.060314178466797
2023-11-27,26.915966033935547
2023-11-28,26.877473831176758
2023-11-29,26.906343460083008
2023-11-30,27.002574920654297
2023-12-01,27.214282989501953
2023-12-04,27.146923065185547
2023-12-05,26.98332977294922
2023-12-06,26.88709831237793
2023-12-07,26.992952346801758
2023-12-08,27.20466423034668
2023-12-11,27.53184700012207
2023-12-12,27.695444107055664
2023-12-13,28.061120986938477
2023-12-14,28.417177200317383
2023-12-15,28.30170249938965
2023-12-18,28.397932052612305
2023-12-19,28.619264602661133
2023-12-20,28.215091705322266
2023-12-21,28.571147918701172
2023-12-22,28.686626434326172
2023-12-26,28.907960891723633
2023-12-27,28.94376564025879
2023-12-28,28.94376564025879
2023-12-29,28.87602424621582
2024-01-02,28.730871200561523
2024-01-03,28.488950729370117
2024-01-04,28.479270935058594
2024-01-05,28.527652740478516
2024-01-08,28.80828857421875
2024-01-09,28.730871200561523
2024-01-10,28.769577026367188
2024-01-11,28.75022315979004
2024-01-12,28.779254913330078
2024-01-16,28.585716247558594
2024-01-17,28.38249969482422
2024-01-18,28.624422073364258
2024-01-19,28.982473373413086
2024-01-22,29.02117919921875
2024-01-23,29.05988883972168
2024-01-24,29.001821517944336
2024-01-25,29.205041885375977
2024-01-26,29.06956672668457
2024-01-29,29.292133331298828
2024-01-30,29.301809310913086
2024-01-31,28.924407958984375
2024-02-01,29.24374771118164
2024-02-02,29.359874725341797
2024-02-05,29.14698028564453
2024-02-06,29.263099670410156
2024-02-07,29.369548797607422
2024-02-08,29.39858055114746
2024-02-09,29.44696617126465
2024-02-12,29.563087463378906
2024-02-13,29.088916778564453
2024-02-14,29.379226684570312
2024-02-15,29.679210662841797
2024-02-16,29.505027770996094
2024-02-20,29.40825843811035
2024-02-21,29.524383544921875
2024-02-22,29.988874435424805
2024-02-23,30.04693603515625
2024-02-26,29.969520568847656
2024-02-27,30.075969696044922
2024-02-28,30.017908096313477
2024-02-29,30.1340274810791
2024-03-01,30.511430740356445
2024-03-04,30.550138473510742
2024-03-05,30.230798721313477
2024-03-06,30.39530372619629
2024-03-07,30.782386779785156
2024-03-08,30.57916831970215
2024-03-11,30.559816360473633
2024-03-12,30.74367904663086
2024-03-13,30.73400115966797
2024-03-14,30.656583786010742
2024-03-15,30.540462493896484
2024-03-18,30.63723373413086
2024-03-19,30.830768585205078
2024-03-20,31.121078491210938
2024-03-21,31.421062469482422
2024-03-22,31.28559112548828
2024-03-25,31.198495864868164
2024-03-26,31.14042854309082
2024-03-27,31.527507781982422
2024-03-28,31.54692268371582
2024-04-01,31.54692268371582
2024-04-02,31.32366943359375
2024-04-03,31.469266891479492
2024-04-04,31.119827270507812
2024-04-05,31.488683700561523
2024-04-08,31.537220001220703
2024-04-09,31.508094787597656
2024-04-10,31.187772750854492
2024-04-11,31.352787017822266
2024-04-12,30.867448806762695
2024-04-15,30.57624626159668
2024-04-16,30.53742027282715
2024-04-17,30.372407913208008
2024-04-18,30.28504753112793
2024-04-19,30.18798065185547
2024-04-22,30.440351486206055
2024-04-23,30.96451759338379
2024-04-24,30.945100784301758
2024-04-25,31.003345489501953
2024-04-26,31.168359756469727
2024-04-29,31.401321411132812
2024-04-30,30.799501419067383
2024-05-01,30.65390396118164
2024-05-02,30.867448806762695
2024-05-03,31.275136947631836
2024-05-06,31.624574661254883
2024-05-07,31.68281364440918
2024-05-08,31.750768661499023
2024-05-09,31.84783363342285
2024-05-10,31.92548370361328
2024-05-13,31.84783363342285
2024-05-14,32.04196548461914
2024-05-15,32.39140701293945
2024-05-16,32.20698547363281
2024-05-17,32.23609924316406
2024-05-20,32.284629821777344
2024-05-21,32.313758850097656
2024-05-22,32.16815185546875
2024-05-23,31.86724090576172
2024-05-24,32.119625091552734
2024-05-28,32.032264709472656
2024-05-29,31.6342830657959
2024-05-30,31.653696060180664
2024-05-31,31.8963680267334
2024-06-03,31.711933135986328
2024-06-04,31.663408279418945
2024-06-05,32.01285171508789
2024-06-06,31.974018096923828
2024-06-07,31.954608917236328
2024-06-10,32.032264709472656
2024-06-11,31.92548370361328
2024-06-12,32.12932205200195
2024-06-13,32.10991287231445
2024-06-14,32.061378479003906
2024-06-17,32.37199401855469
2024-06-18,32.36228561401367
2024-06-20,32.342872619628906
2024-06-21,32.255516052246094
2024-06-24,32.35258865356445
2024-06-25,32.22639465332031
2024-06-26,32.23609924316406
2024-06-27,32.18756866455078
2024-06-28,32.1573600769043
2024-07-01,32.118377685546875
2024-07-02,32.274295806884766
2024-07-03,32.391231536865234
2024-07-05,32.46918487548828
2024-07-08,32.51791000366211
2024-07-09,32.498416900634766
2024-07-10,32.83948516845703
2024-07-11,32.966163635253906
2024-07-12,33.06361389160156
2024-07-15,33.151309967041016
2024-07-16,33.66777420043945
2024-07-17,33.43390655517578
2024-07-18,33.30722427368164
2024-07-19,33.11233901977539
2024-07-22,33.43390655517578
2024-07-23,33.53135681152344
2024-07-24,33.02463150024414
2024-07-25,33.239017486572266
2024-07-26,33.697017669677734
2024-07-29,33.7554817199707
2024-07-30,33.90165328979492
2024-07-31,34.12578201293945
2024-08-01,33.71650314331055
2024-08-02,33.11233901977539
2024-08-05,32.35225296020508
2024-08-06,32.58612060546875
2024-08-07,32.361995697021484
2024-08-08,32.995399475097656
2024-08-09,33.09284591674805
2024-08-12,33.02463150024414
2024-08-13,33.41442108154297
2024-08-14,33.482635498046875
2024-08-15,33.989356994628906
2024-08-16,33.96986389160156
2024-08-19,34.232975006103516
2024-08-20,34.10628890991211
2024-08-21,34.262203216552734
2024-08-22,34.13552474975586
2024-08-23,34.515567779541016
2024-08-26,34.486328125
2024-08-27,34.515567779541016
2024-08-28,34.44735336303711
2024-08-29,34.61301040649414
2024-08-30,34.84688186645508
2024-09-03,34.22322463989258
2024-09-04,34.3109245300293
2024-09-05,34.05756378173828
2024-09-06,33.63854217529297
2024-09-09,34.00884246826172
2024-09-10,34.00884246826172
2024-09-11,34.12578201293945
2024-09-12,34.40837478637695
2024-09-13,34.70071029663086
2024-09-16,34.84688186645508
2024-09-17,34.87611770629883
2024-09-18,34.84688186645508
2024-09-19,35.33411407470703
2024-09-20,35.28539276123047
2024-09-23,35.460792541503906
2024-09-24,35.509517669677734
2024-09-25,35.35360336303711
2024-09-26,35.499778747558594
2024-09-27,35.54849624633789
2024-09-30,35.656131744384766
2024-10-01,35.480003356933594
2024-10-02,35.480003356933594
2024-10-03,35.31366729736328
2024-10-04,35.71483612060547
2024-10-07,35.47022247314453
2024-10-08,35.56806564331055
2024-10-09,35.86161804199219
2024-10-10,35.77355194091797
2024-10-11,36.076881408691406
2024-10-14,36.321502685546875
2024-10-15,36.05731201171875
2024-10-16,36.15515899658203
2024-10-17,36.15515899658203
2024-10-18,36.223655700683594
2024-10-21,35.98882293701172
2024-10-22,35.979034423828125
2024-10-23,35.76376724243164
2024-10-24,35.48978805541992
2024-10-25,35.480003356933594
2024-10-28,35.64634704589844
2024-10-29,35.558284759521484
2024-10-30,35.61699676513672
2024-10-31,35.17667770385742
2024-11-01,35.1571044921875
2024-11-04,35.078819274902344
2024-11-05,35.29408645629883
2024-11-06,36.12581253051758
2024-11-07,36.135589599609375
2024-11-08,36.25300979614258
2024-11-11,36.184513092041016
2024-11-12,35.86161804199219
2024-11-13,35.812686920166016
2024-11-14,35.51913833618164
2024-11-15,35.19624328613281
2024-11-18,35.33323287963867
2024-11-19,35.26473617553711
2024-11-20,35.39194107055664
2024-11-21,35.57785415649414
2024-11-22,35.793121337890625
2024-11-25,36.067100524902344
2024-11-26,36.11601638793945
2024-11-27,36.0181770324707
2024-11-29,36.24322509765625
2024-12-02,36.11601638793945
2024-12-03,36.04753112792969
2024-12-04,36.135589599609375
2024-12-05,35.86161804199219
2024-12-06,35.88118362426758
2024-12-09,35.74419021606445
2024-12-10,35.62678146362305
2024-12-11,35.636558532714844
2024-12-12,35.42129898071289
2024-12-13,35.538719177246094
2024-12-16,35.57785415649414
2024-12-17,35.38215637207031
2024-12-18,34.413448333740234
2024-12-19,34.40366744995117
2024-12-20,34.83420181274414
2024-12-23,35.01033020019531
2024-12-24,35.284305572509766
2024-12-26,35.308895111083984
2024-12-27,35.082679748535156
2024-12-30,34.70893859863281
2024-12-31,34.6794319152832
2025-01-02,34.66959762573242
2025-01-03,34.95482635498047
2025-01-06,35.063011169433594
2025-01-07,34.9056510925293
2025-01-08,34.91548156738281
2025-01-10,34.37453842163086
2025-01-13,34.47289276123047
2025-01-14,34.61058044433594
2025-01-15,34.95482635498047
2025-01-16,34.94498062133789
2025-01-17,35.2302131652832
2025-01-21,35.702308654785156
2025-01-22,35.633460998535156
2025-01-23,35.997371673583984
2025-01-24,36.03670883178711
2025-01-27,36.01704025268555
2025-01-28,36.08588790893555
2025-01-29,35.9383544921875
2025-01-30,36.31209945678711
2025-01-31,36.1448974609375
2025-02-03,35.977699279785156
2025-02-04,36.12522506713867
2025-02-05,36.29243469238281
2025-02-06,36.5579833984375
2025-02-07,36.302268981933594
2025-02-10,36.51864242553711
2025-02-11,36.626834869384766
2025-02-12,36.59732437133789
2025-02-13,36.74485778808594
2025-02-14,36.587486267089844
2025-02-18,36.59732437133789
2025-02-19,36.715354919433594
2025-02-20,36.715354919433594
2025-02-21,36.22358322143555
2025-02-24,36.213748931884766
2025-02-25,36.22358322143555
2025-02-26,36.1940803527832
2025-02-27,35.9383544921875
2025-02-28,36.37110900878906
2025-03-03,36.095726013183594
2025-03-04,35.5252685546875
2025-03-05,36.06621170043945
2025-03-06,35.682640075683594
2025-03-07,35.90884780883789
2025-03-10,35.249881744384766
2025-03-11,35.063011169433594
2025-03-12,35.05317687988281
2025-03-13,34.68927001953125
2025-03-14,35.200706481933594
2025-03-17,35.515438079833984
2025-03-18,35.279388427734375
2025-03-19,35.584285736083984
2025-03-20,35.46626281738281
2025-03-21,35.39741516113281
2025-03-24,35.869510650634766
2025-03-25,35.9383544921875
2025-03-26,35.633460998535156
2025-03-27,35.515438079833984
2025-03-28,34.88597869873047
2025-03-31,35.15924072265625
2025-04-01,35.24802780151367
2025-04-02,35.356544494628906
2025-04-03,33.945831298828125
2025-04-04,31.893890380859375
2025-04-07,31.755775451660156
2025-04-08,31.499282836914062
2025-04-09,34.03461456298828
2025-04-10,33.018516540527344
2025-04-11,33.51176834106445
2025-04-14,33.75839614868164
2025-04-15,33.679473876953125
2025-04-16,33.16648483276367
2025-04-17,33.0481071472168
2025-04-21,32.38714599609375
2025-04-22,32.880401611328125
2025-04-23,33.39338684082031
2025-04-24,34.10367202758789
2025-04-25,34.261512756347656
2025-04-28,34.330570220947266
2025-04-29,34.4390869140625
2025-04-30,34.46868133544922
2025-05-01,34.68571090698242
2025-05-02,35.33681106567383
2025-05-05,35.17897033691406
2025-05-06,34.863285064697266
2025-05-07,34.93233871459961
2025-05-08,35.10005187988281
2025-05-09,35.001399993896484
2025-05-12,36.106285095214844
2025-05-13,36.23453903198242
2025-05-14,36.12601852416992
2025-05-15,36.39237594604492
2025-05-16,36.65873336791992
2025-05-19,36.80671691894531
2025-05-20,36.717926025390625
2025-05-21,36.0865592956543
2025-05-22,36.02737045288086
2025-05-23,35.90898895263672
2025-05-27,36.609413146972656
2025-05-28,36.412113189697266
2025-05-29,36.55022048950195
2025-05-30,36.609413146972656
2025-06-02,36.86589813232422
2025-06-03,37.20131301879883
2025-06-04,37.28023910522461
2025-06-05,37.32956314086914
2025-06-06,37.57618713378906
2025-06-09,37.6945686340332
2025-06-10,37.8030891418457
2025-06-11,37.99052429199219
2025-06-12,38.099037170410156
2025-06-13,37.832679748535156
2025-06-16,38.079307556152344
2025-06-17,37.75376510620117
2025-06-18,37.8030891418457
2025-06-20,37.73403549194336
2025-06-23,37.99052429199219
2025-06-24,38.375267028808594
2025-06-25,38.385128021240234
2025-06-26,38.76987075805664
2025-06-27,38.90797805786133
2025-06-30,39.08613967895508
2025-07-01,39.185115814208984
2025-07-02,39.44245529174805
2025-07-03,39.769081115722656
2025-07-07,39.56123352050781
2025-07-08,39.67010498046875
2025-07-09,40.00662612915039
2025-07-10,40.29365921020508
2025-07-11,40.2045783996582
2025-07-14,40.25407028198242
2025-07-15,40.066009521484375
2025-07-16,40.174888610839844
2025-07-17,40.25407028198242
2025-07-18,40.21448516845703
2025-07-21,40.2045783996582
2025-07-22,40.19468307495117
2025-07-23,40.59059143066406
2025-07-24,40.62028884887695
2025-07-25,40.838035583496094
2025-07-28,40.78854751586914
2025-07-29,40.50151443481445
2025-07-30,40.40253448486328
2025-07-31,40.174888610839844
2025-08-01,39.69980239868164
2025-08-04,40.26396942138672
2025-08-05,40.095706939697266
2025-08-06,40.174888610839844
2025-08-07,40.00662612915039
2025-08-08,40.115501403808594
2025-08-11,40.085811614990234
2025-08-12,40.59059143066406
2025-08-13,40.64008712768555
2025-08-14,40.699466705322266
2025-08-15,40.66977310180664
2025-08-18,40.748958587646484
2025-08-19,40.50151443481445
2025-08-20,40.57080078125
2025-08-21,40.50151443481445
2025-08-22,41.04589080810547
2025-08-25,40.78854751586914
2025-08-26,41.04589080810547
2025-08-27,41.13497543334961
2025-08-28,41.2834358215332
2025-08-29,41.06568908691406
2025-09-02,40.80834197998047
2025-09-03,40.68956756591797
2025-09-04,40.9469108581543
2025-09-05,40.907325744628906
2025-09-08,40.966705322265625
2025-09-09,40.97660827636719
2025-09-10,41.51108169555664
2025-09-11,41.70903778076172
2025-09-12,41.51108169555664
2025-09-15,41.56057357788086
2025-09-16,41.530879974365234
2025-09-17,41.42200469970703
2025-09-18,41.540775299072266
2025-09-19,41.679344177246094
2025-09-22,41.7783203125
2025-09-23,41.68924331665039
2025-09-24,41.49128723144531
2025-09-25,41.1646614074707
2025-09-26,41.412105560302734
2025-09-29,41.501182556152344
2025-09-30,41.735530853271484
2025-10-01,41.993709564208984
2025-10-02,42.073150634765625
2025-10-03,42.043357849121094
2025-10-06,42.132728576660156
2025-10-07,42.043357849121094
2025-10-08,42.29160690307617
2025-10-09,42.0632209777832
2025-10-10,41.04043960571289
2025-10-13,41.53693771362305
2025-10-14,41.477352142333984
2025-10-15,41.6064453125
2025-10-16,41.38798141479492
2025-10-17,41.477352142333984
2025-10-20,41.84476089477539
2025-10-21,42.02349853515625
2025-10-22,41.98377990722656
2025-10-23,42.35118865966797
2025-10-24,42.54978561401367
2025-10-27,42.91719436645508
2025-10-28,42.93705368041992
2025-10-29,42.88740539550781
2025-10-30,42.37104797363281
2025-10-31,42.36111831665039
2025-11-03,42.45048522949219
2025-11-04,42.152587890625
2025-11-05,42.28167724609375
2025-11-06,42.043357849121094
2025-11-07,42.28167724609375
2025-11-10,42.91719436645508
2025-11-11,43.06614303588867
